 TIME                                   ,P_surplus1                              ,P_short1                                ,TotElec_30                              ,Wind                                    ,active_load_kW,P_from_grid_kW,P_to_grid_kW,PF,apparent_power,reactive_power
5.00E-01,0.00E+00,7.62E+04,7.62E+04,1.23E+00,21.1683,21.1683,0,0.9,23.52038054,10.25229619
1.00E+00,0.00E+00,4.42E+04,4.42E+04,1.88E+00,12.2897,12.2897,0,0.9,13.65519181,5.952160115
1.50E+00,0.00E+00,4.11E+04,4.11E+04,2.08E+00,11.4166,11.4166,0,0.9,12.68515069,5.529328995
2.00E+00,0.00E+00,3.46E+04,3.46E+04,1.83E+00,9.6197,9.6197,0,0.9,10.68852613,4.659020525
2.50E+00,0.00E+00,4.48E+04,4.48E+04,1.63E+00,12.4342,12.4342,0,0.9,13.81583,6.022180681
3.00E+00,0.00E+00,3.06E+04,3.06E+04,1.48E+00,8.4972,8.4972,0,0.9,9.441300354,4.115367414
3.50E+00,0.00E+00,3.62E+04,3.62E+04,1.50E+00,10.0649,10.0649,0,0.9,11.18319538,4.874641854
4.00E+00,0.00E+00,2.76E+04,2.76E+04,1.70E+00,7.6564,7.6564,0,0.9,8.507136689,3.708174913
4.50E+00,0.00E+00,3.51E+04,3.51E+04,1.78E+00,9.7586,9.7586,0,0.9,10.84290357,4.726312093
5.00E+00,0.00E+00,2.75E+04,2.75E+04,1.73E+00,7.6514,7.6514,0,0.9,8.50154612,3.70573804
5.50E+00,0.00E+00,3.02E+04,3.02E+04,1.80E+00,8.3906,8.3906,0,0.9,9.322928968,4.063770523
6.00E+00,0.00E+00,2.89E+04,2.89E+04,2.00E+00,8.0362,8.0362,0,0.9,8.929069555,3.892091185
6.50E+00,0.00E+00,3.65E+04,3.65E+04,2.00E+00,10.1465,10.1465,0,0.9,11.2738343,4.914150443
7.00E+00,0.00E+00,3.65E+04,3.65E+04,1.80E+00,10.1468,10.1468,0,0.9,11.27416736,4.91429562
7.50E+00,0.00E+00,2.47E+04,2.49E+04,1.88E+00,6.9058,6.8613,0,0.9,7.67312037,3.344635628
8.00E+00,0.00E+00,2.49E+04,2.58E+04,2.23E+00,7.1715,6.9094,0,0.9,7.968369425,3.473331707
8.50E+00,0.00E+00,1.76E+04,2.49E+04,2.27E+00,6.9058,4.8817,0,0.9,7.67312037,3.344635628
9.00E+00,0.00E+00,7.54E+03,2.49E+04,2.02E+00,6.9058,2.0949,0,0.9,7.67312037,3.344635628
9.50E+00,0.00E+00,1.93E+03,2.77E+04,2.33E+00,7.6957,0.5365,0,0.9,8.550776226,3.727196946
1.00E+01,1.34E+04,0.00E+00,2.16E+04,3.18E+00,6.0117,0,3.7298,0.9,6.679639705,2.911587445
1.05E+01,1.83E+04,0.00E+00,2.53E+04,3.43E+00,7.0154,0,5.0735,0.9,7.794866248,3.397703425
1.10E+01,3.32E+04,0.00E+00,2.10E+04,3.08E+00,5.8258,0,9.2188,0.9,6.47312037,2.821567754
1.15E+01,4.47E+04,0.00E+00,2.49E+04,2.90E+00,6.9087,0,12.4096,0.9,7.676279294,3.346012571
1.20E+01,5.48E+04,0.00E+00,2.10E+04,2.90E+00,5.8258,0,15.2105,0.9,6.47312037,2.821567754
1.25E+01,5.04E+04,0.00E+00,2.10E+04,2.95E+00,5.8258,0,13.9925,0.9,6.47312037,2.821567754
1.30E+01,5.10E+04,0.00E+00,2.10E+04,3.05E+00,5.8258,0,14.1597,0.9,6.47312037,2.821567754
1.35E+01,5.52E+04,0.00E+00,2.10E+04,3.23E+00,5.8258,0,15.3406,0.9,6.47312037,2.821567754
1.40E+01,5.12E+04,0.00E+00,2.28E+04,3.48E+00,6.3384,0,14.2204,0.9,7.042665667,3.069826794
1.45E+01,4.45E+04,0.00E+00,2.18E+04,3.48E+00,6.0523,0,12.3575,0.9,6.724812534,2.931277825
1.50E+01,3.83E+04,0.00E+00,2.15E+04,3.23E+00,5.9672,0,10.6374,0.9,6.630197738,2.890036191
1.55E+01,2.92E+04,0.00E+00,2.55E+04,3.43E+00,7.0697,0,8.1035,0.9,7.855199726,3.424002179
1.60E+01,1.78E+04,0.00E+00,2.55E+04,4.08E+00,7.0723,0,4.9451,0.9,7.858126853,3.425278084
1.65E+01,0.00E+00,6.33E+03,3.35E+04,4.08E+00,9.2994,1.7591,0,0.9,10.33265947,4.503901846
1.70E+01,0.00E+00,1.71E+04,3.35E+04,3.43E+00,9.3012,4.7574,0,0.9,10.33465311,4.504770851
1.75E+01,0.00E+00,2.80E+04,3.35E+04,3.23E+00,9.3079,7.7782,0,0.9,10.34208126,4.508008706
1.80E+01,0.00E+00,3.35E+04,3.35E+04,3.48E+00,9.3085,9.3085,0,0.9,10.34283041,4.508335253
1.85E+01,0.00E+00,3.38E+04,3.38E+04,3.43E+00,9.3811,9.3811,0,0.9,10.42342335,4.543464903
1.90E+01,0.00E+00,3.37E+04,3.37E+04,3.08E+00,9.3614,9.3614,0,0.9,10.40154632,4.533928924
1.95E+01,0.00E+00,3.78E+04,3.78E+04,2.90E+00,10.4957,10.4957,0,0.9,11.66185075,5.083282891
2.00E+01,0.00E+00,3.79E+04,3.79E+04,2.90E+00,10.531,10.531,0,0.9,11.70116304,5.10041872
2.05E+01,0.00E+00,3.80E+04,3.80E+04,2.90E+00,10.5625,10.5625,0,0.9,11.73609592,5.115645612
2.10E+01,0.00E+00,3.81E+04,3.81E+04,2.90E+00,10.5918,10.5918,0,0.9,11.76867127,5.129844876
2.15E+01,0.00E+00,4.20E+04,4.20E+04,2.70E+00,11.6802,11.6802,0,0.9,12.97798473,5.656972395
2.20E+01,0.00E+00,4.20E+04,4.20E+04,2.30E+00,11.6799,11.6799,0,0.9,12.97767564,5.656837662
2.25E+01,0.00E+00,3.81E+04,3.81E+04,2.00E+00,10.5806,10.5806,0,0.9,11.7562629,5.124436192
2.30E+01,0.00E+00,3.80E+04,3.80E+04,1.80E+00,10.5666,10.5666,0,0.9,11.74071752,5.11766012
2.35E+01,0.00E+00,3.01E+04,3.01E+04,1.63E+00,8.3488,8.3488,0,0.9,9.27642088,4.043498117
2.40E+01,0.00E+00,2.99E+04,2.99E+04,1.48E+00,8.3095,8.3095,0,0.9,9.232828048,4.024496442
2.45E+01,0.00E+00,2.00E+04,2.00E+04,1.48E+00,5.5466,5.5466,0,0.9,6.162929596,2.68635873
2.50E+01,0.00E+00,1.98E+04,1.98E+04,1.63E+00,5.5081,5.5081,0,0.9,6.120134494,2.667704778
2.55E+01,0.00E+00,1.97E+04,1.97E+04,2.00E+00,5.4754,5.4754,0,0.9,6.083762156,2.651850443
2.60E+01,0.00E+00,1.97E+04,1.97E+04,2.60E+00,5.459,5.459,0,0.9,6.065508792,2.643893986
2.65E+01,0.00E+00,1.96E+04,1.96E+04,3.13E+00,5.4405,5.4405,0,0.9,6.044965442,2.634939348
2.70E+01,0.00E+00,1.95E+04,1.95E+04,3.58E+00,5.411,5.411,0,0.9,6.01223344,2.620671799
2.75E+01,0.00E+00,1.94E+04,1.94E+04,3.75E+00,5.3859,5.3859,0,0.9,5.984294616,2.608493548
2.80E+01,0.00E+00,1.93E+04,1.93E+04,3.65E+00,5.3731,5.3731,0,0.9,5.970102139,2.602307191
2.85E+01,0.00E+00,1.93E+04,1.93E+04,3.80E+00,5.3606,5.3606,0,0.9,5.956191514,2.59624369
2.90E+01,0.00E+00,1.93E+04,1.93E+04,4.20E+00,5.3534,5.3534,0,0.9,5.94819487,2.592758034
2.95E+01,0.00E+00,2.90E+04,2.90E+04,4.15E+00,8.0694,8.0694,0,0.9,8.965988672,3.908183855
3.00E+01,0.00E+00,2.91E+04,2.91E+04,3.65E+00,8.0831,8.0831,0,0.9,8.981204989,3.914816494
3.05E+01,0.00E+00,3.70E+04,3.70E+04,3.50E+00,10.268,10.268,0,0.9,11.40889482,4.973021957
3.10E+01,0.00E+00,3.70E+04,3.70E+04,3.70E+00,10.2839,10.2839,0,0.9,11.42651842,4.980703906
3.15E+01,0.00E+00,2.46E+04,2.52E+04,3.45E+00,7.0065,6.8395,0,0.9,7.78497771,3.393393112
3.20E+01,0.00E+00,2.29E+04,2.51E+04,2.75E+00,6.9815,6.3499,0,0.9,7.757196471,3.38128355
3.25E+01,0.00E+00,4.24E+03,2.51E+04,2.48E+00,6.9802,1.1778,0,0.9,7.755783055,3.380667457
3.30E+01,2.63E+04,0.00E+00,2.51E+04,2.63E+00,6.9726,0,7.3131,0.9,7.747368078,3.376999453
3.35E+01,5.05E+04,0.00E+00,2.12E+04,2.65E+00,5.8972,0,14.0182,0.9,6.552483243,2.856161229
3.40E+01,6.71E+04,0.00E+00,2.12E+04,2.55E+00,5.8972,0,18.6437,0.9,6.552483243,2.856161229
3.45E+01,9.23E+04,0.00E+00,2.13E+04,2.55E+00,5.9151,0,25.6297,0.9,6.572326435,2.864810676
3.50E+01,8.85E+04,0.00E+00,2.13E+04,2.65E+00,5.9193,0,24.5771,0.9,6.576978603,2.866838508
3.55E+01,4.97E+04,0.00E+00,2.13E+04,2.55E+00,5.9293,0,13.792,0.9,6.588110748,2.871690898
3.60E+01,4.93E+04,0.00E+00,2.14E+04,2.25E+00,5.9321,0,13.6842,0.9,6.591270023,2.873067994
3.65E+01,7.03E+04,0.00E+00,2.14E+04,2.30E+00,5.941,0,19.52,0.9,6.601157521,2.877377855
3.70E+01,7.28E+04,0.00E+00,2.14E+04,2.70E+00,5.9484,0,20.2153,0.9,6.60935151,2.880949532
3.75E+01,5.49E+04,0.00E+00,2.15E+04,3.03E+00,5.9642,0,15.2377,0.9,6.626848723,2.88857639
3.80E+01,7.65E+04,0.00E+00,2.16E+04,3.28E+00,6.0047,0,21.2631,0.9,6.671937907,2.908230309
3.85E+01,9.96E+04,0.00E+00,2.16E+04,3.15E+00,5.9865,0,27.6686,0.9,6.651638949,2.899382199
3.90E+01,9.69E+04,0.00E+00,2.16E+04,2.65E+00,5.995,0,26.9217,0.9,6.661115106,2.90351276
3.95E+01,5.35E+04,0.00E+00,2.56E+04,2.58E+00,7.1054,0,14.8627,0.9,7.894862849,3.441290933
4.00E+01,2.92E+04,0.00E+00,2.56E+04,2.93E+00,7.1189,0,8.1113,0.9,7.909873232,3.447833807
4.05E+01,0.00E+00,1.08E+03,3.35E+04,2.95E+00,9.3111,0.3004,0,0.9,10.34569734,4.509584922
4.10E+01,0.00E+00,1.68E+04,3.36E+04,2.65E+00,9.3332,4.6749,0,0.9,10.37022501,4.520276285
4.15E+01,0.00E+00,2.81E+04,3.36E+04,2.55E+00,9.343,7.8175,0,0.9,10.38114974,4.525038262
4.20E+01,0.00E+00,3.36E+04,3.36E+04,2.65E+00,9.3312,9.3312,0,0.9,10.36804601,4.519326479
4.25E+01,0.00E+00,3.37E+04,3.37E+04,2.48E+00,9.3668,9.3668,0,0.9,10.40757655,4.536557441
4.30E+01,0.00E+00,3.37E+04,3.37E+04,2.02E+00,9.3709,9.3709,0,0.9,10.41206206,4.538512632
4.35E+01,0.00E+00,3.78E+04,3.78E+04,1.70E+00,10.508,10.508,0,0.9,11.67553859,5.089249281
4.40E+01,0.00E+00,3.80E+04,3.80E+04,1.50E+00,10.5448,10.5448,0,0.9,11.7164434,5.107079274
4.45E+01,0.00E+00,3.81E+04,3.81E+04,1.33E+00,10.5971,10.5971,0,0.9,11.77455309,5.132408704
4.50E+01,0.00E+00,3.81E+04,3.81E+04,1.18E+00,10.5849,10.5849,0,0.9,11.76095379,5.126480906
4.55E+01,0.00E+00,4.21E+04,4.21E+04,1.05E+00,11.6867,11.6867,0,0.9,12.98518595,5.66011133
4.60E+01,0.00E+00,4.21E+04,4.21E+04,9.50E-01,11.688,11.688,0,0.9,12.98671674,5.660778588
4.65E+01,0.00E+00,3.81E+04,3.81E+04,8.50E-01,10.5934,10.5934,0,0.9,11.77039668,5.130596964
4.70E+01,0.00E+00,3.81E+04,3.81E+04,7.50E-01,10.5816,10.5816,0,0.9,11.75734091,5.124906088
4.75E+01,0.00E+00,3.01E+04,3.01E+04,6.50E-01,8.3643,8.3643,0,0.9,9.293626905,4.05099805
4.80E+01,0.00E+00,3.00E+04,3.00E+04,5.50E-01,8.3248,8.3248,0,0.9,9.249813653,4.031900296
4.85E+01,0.00E+00,2.00E+04,2.00E+04,4.75E-01,5.5658,5.5658,0,0.9,6.184195869,2.695628484
4.90E+01,0.00E+00,1.99E+04,1.99E+04,4.25E-01,5.5304,5.5304,0,0.9,6.144835129,2.678471535
4.95E+01,0.00E+00,1.98E+04,1.98E+04,4.00E-01,5.5053,5.5053,0,0.9,6.117054553,2.666362263
5.00E+01,0.00E+00,1.99E+04,1.99E+04,4.00E-01,5.5204,5.5204,0,0.9,6.133744424,2.673637209
5.05E+01,0.00E+00,1.97E+04,1.97E+04,4.50E-01,5.4786,5.4786,0,0.9,6.087286753,2.65338678
5.10E+01,0.00E+00,1.98E+04,1.98E+04,5.50E-01,5.4891,5.4891,0,0.9,6.09899074,2.658488429
5.15E+01,0.00E+00,1.96E+04,1.96E+04,5.75E-01,5.449,5.449,0,0.9,6.054445298,2.639071521
5.20E+01,0.00E+00,1.96E+04,1.96E+04,5.25E-01,5.4414,5.4414,0,0.9,6.046051411,2.635412711
5.25E+01,0.00E+00,1.97E+04,1.97E+04,5.00E-01,5.4629,5.4629,0,0.9,6.0699416,2.645826203
5.30E+01,0.00E+00,1.95E+04,1.95E+04,5.00E-01,5.4293,5.4293,0,0.9,6.032604441,2.629551312
5.35E+01,0.00E+00,2.94E+04,2.94E+04,5.00E-01,8.1534,8.1534,0,0.9,9.05935098,3.948879542
5.40E+01,0.00E+00,2.94E+04,2.94E+04,5.00E-01,8.1708,8.1708,0,0.9,9.078630435,3.957283261
5.45E+01,0.00E+00,3.73E+04,3.73E+04,5.25E-01,10.3641,10.3641,0,0.9,11.51566226,5.019560807
5.50E+01,0.00E+00,3.74E+04,3.74E+04,5.75E-01,10.3834,10.3834,0,0.9,11.53714707,5.028925817
5.55E+01,0.00E+00,2.51E+04,2.56E+04,6.25E-01,7.1126,6.9704,0,0.9,7.902905871,3.444796805
5.60E+01,0.00E+00,2.36E+04,2.55E+04,6.75E-01,7.0906,6.5533,0,0.9,7.878419911,3.434123623
5.65E+01,0.00E+00,1.32E+04,2.55E+04,7.25E-01,7.0883,3.6618,0,0.9,7.875881417,3.433017119
5.70E+01,8.04E+02,0.00E+00,2.55E+04,7.75E-01,7.0798,0,0.2234,0.9,7.866438508,3.42890105
5.75E+01,1.56E+04,0.00E+00,2.16E+04,8.25E-01,5.9979,0,4.3443,0.9,6.66434827,2.904922063
5.80E+01,3.02E+04,0.00E+00,2.16E+04,8.75E-01,5.9979,0,8.399,0.9,6.66434827,2.904922063
5.85E+01,6.07E+04,0.00E+00,2.17E+04,1.05E+00,6.0206,0,16.8554,0.9,6.689547336,2.915906081
5.90E+01,7.34E+04,0.00E+00,2.17E+04,1.35E+00,6.0242,0,20.3797,0.9,6.693599994,2.917672594
5.95E+01,6.04E+04,0.00E+00,2.18E+04,1.55E+00,6.0529,0,16.7795,0.9,6.725458758,2.931559507
6.00E+01,5.71E+04,0.00E+00,2.18E+04,1.65E+00,6.0625,0,15.854,0.9,6.736056449,2.936178934
6.05E+01,5.33E+04,0.00E+00,2.19E+04,1.80E+00,6.0784,0,14.8187,0.9,6.753744085,2.943888796
6.10E+01,5.43E+04,0.00E+00,2.19E+04,2.00E+00,6.0882,0,15.0972,0.9,6.764625197,2.948631762
6.15E+01,6.40E+04,0.00E+00,2.20E+04,2.00E+00,6.1102,0,17.783,0.9,6.789161566,2.959326918
6.20E+01,6.12E+04,0.00E+00,2.20E+04,1.80E+00,6.1245,0,16.9947,0.9,6.805014773,2.96623717
6.25E+01,4.91E+04,0.00E+00,2.21E+04,1.55E+00,6.1411,0,13.6317,0.9,6.823499054,2.974294282
6.30E+01,3.56E+04,0.00E+00,2.21E+04,1.25E+00,6.1491,0,9.8768,0.9,6.832382311,2.978166404
6.35E+01,1.48E+04,0.00E+00,2.61E+04,1.20E+00,7.2578,0,4.1063,0.9,8.06424835,3.515124361
6.40E+01,3.30E+03,0.00E+00,2.62E+04,1.40E+00,7.2672,0,0.9174,0.9,8.074667628,3.519666019
6.45E+01,0.00E+00,5.66E+04,7.55E+04,1.80E+00,20.9613,15.7219,0,0.9,23.29034995,10.15202818
6.50E+01,0.00E+00,6.54E+04,7.57E+04,2.40E+00,21.0199,18.1547,0,0.9,23.35543096,10.18039633
6.55E+01,0.00E+00,7.21E+04,7.58E+04,3.13E+00,21.0466,20.0389,0,0.9,23.38512988,10.19334179
6.60E+01,0.00E+00,7.58E+04,7.58E+04,3.98E+00,21.0534,21.0534,0,0.9,23.39269234,10.19663819
6.65E+01,0.00E+00,7.59E+04,7.59E+04,4.33E+00,21.0734,21.0734,0,0.9,23.41489789,10.20631737
6.70E+01,0.00E+00,7.59E+04,7.59E+04,4.17E+00,21.0899,21.0899,0,0.9,23.43324564,10.21431497
6.75E+01,0.00E+00,8.03E+04,8.03E+04,3.80E+00,22.2924,22.2924,0,0.9,24.76936665,10.79671661
6.80E+01,0.00E+00,8.16E+04,8.16E+04,3.20E+00,22.6673,22.6673,0,0.9,25.18593068,10.97829266
6.85E+01,0.00E+00,8.05E+04,8.05E+04,2.90E+00,22.3653,22.3653,0,0.9,24.85028592,10.83198851
6.90E+01,0.00E+00,8.17E+04,8.17E+04,2.90E+00,22.6998,22.6998,0,0.9,25.22200186,10.99401572
6.95E+01,0.00E+00,8.55E+04,8.55E+04,3.03E+00,23.7387,23.7387,0,0.9,26.37628168,11.49715463
7.00E+01,0.00E+00,8.55E+04,8.55E+04,3.28E+00,23.7495,23.7495,0,0.9,26.38829381,11.5023906
7.05E+01,0.00E+00,8.05E+04,8.05E+04,3.33E+00,22.3621,22.3621,0,0.9,24.84678887,10.83046417
7.10E+01,0.00E+00,8.05E+04,8.05E+04,3.18E+00,22.3531,22.3531,0,0.9,24.8368269,10.82612185
7.15E+01,0.00E+00,7.34E+04,7.34E+04,3.18E+00,20.4021,20.4021,0,0.9,22.66898174,9.881180057
7.20E+01,0.00E+00,7.25E+04,7.25E+04,3.33E+00,20.126,20.126,0,0.9,22.3622005,9.747457213
7.25E+01,0.00E+00,6.23E+04,6.23E+04,3.33E+00,17.2946,17.2946,0,0.9,19.2162717,8.376178643
7.30E+01,0.00E+00,2.10E+04,2.10E+04,3.18E+00,5.8373,5.8373,0,0.9,6.485929096,2.827150948
7.35E+01,0.00E+00,2.05E+04,2.05E+04,3.10E+00,5.705,5.705,0,0.9,6.338842699,2.763037474
7.40E+01,0.00E+00,2.03E+04,2.03E+04,3.10E+00,5.6504,5.6504,0,0.9,6.278170129,2.736590914
7.45E+01,0.00E+00,2.02E+04,2.02E+04,3.23E+00,5.6185,5.6185,0,0.9,6.242746165,2.721149966
7.50E+01,0.00E+00,2.02E+04,2.02E+04,3.48E+00,5.5974,5.5974,0,0.9,6.219320535,2.710938971
7.55E+01,0.00E+00,2.01E+04,2.01E+04,3.80E+00,5.5747,5.5747,0,0.9,6.19410501,2.699947778
7.60E+01,0.00E+00,2.00E+04,2.00E+04,4.20E+00,5.5631,5.5631,0,0.9,6.181200051,2.694322637
7.65E+01,0.00E+00,2.00E+04,2.00E+04,4.58E+00,5.551,5.551,0,0.9,6.167726026,2.688449446
7.70E+01,0.00E+00,2.00E+04,2.00E+04,4.93E+00,5.544,5.544,0,0.9,6.159981082,2.685073503
7.75E+01,0.00E+00,2.97E+04,2.97E+04,4.78E+00,8.262,8.262,0,0.9,9.17996522,4.00145407
7.80E+01,0.00E+00,7.09E+04,7.09E+04,4.13E+00,19.6958,19.6958,0,0.9,21.88426881,9.539131618
7.85E+01,0.00E+00,7.93E+04,7.93E+04,3.53E+00,22.0252,22.0252,0,0.9,24.4724063,10.6672746
7.90E+01,0.00E+00,7.95E+04,7.95E+04,2.98E+00,22.0892,22.0892,0,0.9,24.54358524,10.69830078
7.95E+01,0.00E+00,6.71E+04,6.75E+04,2.58E+00,18.7381,18.6441,0,0.9,20.82007713,9.075261221
8.00E+01,0.00E+00,2.47E+04,2.60E+04,2.33E+00,7.2262,6.8723,0,0.9,8.029141119,3.499821474
8.05E+01,0.00E+00,1.63E+04,2.58E+04,2.25E+00,7.1757,4.5281,0,0.9,7.97305134,3.475372506
8.10E+01,0.00E+00,5.31E+03,2.58E+04,2.35E+00,7.155,1.4746,0,0.9,7.950013519,3.465330553
8.15E+01,6.97E+03,0.00E+00,2.18E+04,2.25E+00,6.0604,0,1.9357,0.9,6.733826589,2.93520696
8.20E+01,1.38E+04,0.00E+00,2.18E+04,1.95E+00,6.0548,0,3.8231,0.9,6.727544048,2.932468464
8.25E+01,1.89E+04,0.00E+00,2.17E+04,1.88E+00,6.04,0,5.2452,0.9,6.711102732,2.925301861
8.30E+01,2.11E+04,0.00E+00,2.17E+04,2.02E+00,6.0352,0,5.8654,0.9,6.705776631,2.922980267
8.35E+01,1.83E+04,0.00E+00,2.17E+04,2.02E+00,6.0352,0,5.0915,0.9,6.705776631,2.922980267
8.40E+01,2.03E+04,0.00E+00,2.17E+04,1.88E+00,6.0301,0,5.6506,0.9,6.70010484,2.920507991
8.45E+01,2.83E+04,0.00E+00,2.17E+04,2.02E+00,6.0301,0,7.8745,0.9,6.70010484,2.920507991
8.50E+01,2.95E+04,0.00E+00,2.17E+04,2.48E+00,6.028,0,8.1844,0.9,6.697734565,2.919474812
8.55E+01,2.33E+04,0.00E+00,2.17E+04,2.48E+00,6.0335,0,6.4615,0.9,6.703941316,2.922180272
8.60E+01,2.34E+04,0.00E+00,2.17E+04,2.02E+00,6.0366,0,6.4997,0.9,6.707281944,2.923636418
8.65E+01,3.03E+04,0.00E+00,2.17E+04,1.65E+00,6.0395,0,8.423,0.9,6.710540295,2.9250567
8.70E+01,2.55E+04,0.00E+00,2.17E+04,1.35E+00,6.0395,0,7.0939,0.9,6.710540295,2.9250567
8.75E+01,5.85E+03,0.00E+00,2.58E+04,1.20E+00,7.1794,0,1.6246,0.9,7.977121599,3.477146691
8.80E+01,0.00E+00,3.79E+03,2.57E+04,1.20E+00,7.151,1.0522,0,0.9,7.945568305,3.463392929
8.85E+01,0.00E+00,2.10E+04,3.37E+04,1.28E+00,9.3491,5.8206,0,0.9,10.38790672,4.527983562
8.90E+01,0.00E+00,2.75E+04,3.37E+04,1.43E+00,9.3663,7.651,0,0.9,10.40703422,4.536321045
8.95E+01,0.00E+00,3.14E+04,3.37E+04,1.60E+00,9.3706,8.7118,0,0.9,10.41173493,4.538370038
9.00E+01,0.00E+00,3.37E+04,3.37E+04,1.80E+00,9.372,9.372,0,0.9,10.41328119,4.53904404
9.05E+01,0.00E+00,7.49E+04,7.49E+04,1.95E+00,20.81,20.81,0,0.9,23.1221949,10.07873109
9.10E+01,0.00E+00,7.50E+04,7.50E+04,2.05E+00,20.8448,20.8448,0,0.9,23.16092184,10.09561177
9.15E+01,0.00E+00,7.96E+04,7.96E+04,2.18E+00,22.1149,22.1149,0,0.9,24.57212748,10.71074205
9.20E+01,0.00E+00,7.99E+04,7.99E+04,2.33E+00,22.2013,22.2013,0,0.9,24.6681111,10.75258034
9.25E+01,0.00E+00,8.00E+04,8.00E+04,2.23E+00,22.2316,22.2316,0,0.9,24.70180425,10.76726684
9.30E+01,0.00E+00,8.01E+04,8.01E+04,1.88E+00,22.2427,22.2427,0,0.9,24.71405906,10.77260859
9.35E+01,0.00E+00,8.40E+04,8.40E+04,1.83E+00,23.3316,23.3316,0,0.9,25.92402649,11.30002117
9.40E+01,0.00E+00,8.40E+04,8.40E+04,2.08E+00,23.3254,23.3254,0,0.9,25.91711433,11.29700823
9.45E+01,0.00E+00,8.00E+04,8.00E+04,2.18E+00,22.2158,22.2158,0,0.9,24.6841904,10.75958914
9.50E+01,0.00E+00,7.99E+04,7.99E+04,2.13E+00,22.1824,22.1824,0,0.9,24.64706784,10.74340779
9.55E+01,0.00E+00,7.14E+04,7.14E+04,2.10E+00,19.844,19.844,0,0.9,22.04892427,9.610903273
9.60E+01,0.00E+00,3.02E+04,3.02E+04,2.10E+00,8.3895,8.3895,0,0.9,9.321612814,4.063196825
9.65E+01,0.00E+00,2.01E+04,2.01E+04,2.43E+00,5.5788,5.5788,0,0.9,6.198655795,2.70193142
9.70E+01,0.00E+00,1.99E+04,1.99E+04,3.08E+00,5.5334,5.5334,0,0.9,6.148260159,2.679964471
9.75E+01,0.00E+00,1.98E+04,1.98E+04,3.58E+00,5.5046,5.5046,0,0.9,6.116195236,2.665987695
9.80E+01,0.00E+00,1.97E+04,1.97E+04,3.93E+00,5.4804,5.4804,0,0.9,6.089368917,2.654294374
9.85E+01,0.00E+00,1.96E+04,1.96E+04,3.93E+00,5.452,5.452,0,0.9,6.0578017,2.640534543
9.90E+01,0.00E+00,1.96E+04,1.96E+04,3.58E+00,5.4348,5.4348,0,0.9,6.038717116,2.632215766
9.95E+01,0.00E+00,1.95E+04,1.95E+04,3.23E+00,5.4098,5.4098,0,0.9,6.010920265,2.620099399
1.00E+02,0.00E+00,1.94E+04,1.94E+04,2.88E+00,5.3972,5.3972,0,0.9,5.996897193,2.613986884
1.01E+02,0.00E+00,1.94E+04,1.94E+04,3.05E+00,5.3823,5.3823,0,0.9,5.980349774,2.606774031
1.01E+02,0.00E+00,1.95E+04,1.95E+04,3.75E+00,5.4128,5.4128,0,0.9,6.014208473,2.621532696
1.02E+02,0.00E+00,2.91E+04,2.91E+04,3.98E+00,8.0917,8.0917,0,0.9,8.990814605,3.919005228
1.02E+02,0.00E+00,2.92E+04,2.92E+04,3.73E+00,8.1062,8.1062,0,0.9,9.006839897,3.925990491
1.03E+02,0.00E+00,3.70E+04,3.70E+04,3.73E+00,10.2899,10.2899,0,0.9,11.43324831,4.983637399
1.03E+02,0.00E+00,3.72E+04,3.72E+04,3.98E+00,10.3201,10.3201,0,0.9,11.46677196,4.99825002
1.04E+02,0.00E+00,2.41E+04,2.53E+04,3.85E+00,7.0293,6.6878,0,0.9,7.810373182,3.404462741
1.04E+02,0.00E+00,2.06E+04,2.52E+04,3.35E+00,7.0089,5.7145,0,0.9,7.787702494,3.394580817
1.05E+02,1.89E+04,0.00E+00,2.56E+04,3.00E+00,7.1005,0,5.2407,0.9,7.889410073,3.438914123
1.05E+02,9.66E+04,0.00E+00,2.55E+04,2.80E+00,7.0874,0,26.8221,0.9,7.874908777,3.432593155
1.06E+02,1.28E+05,0.00E+00,2.17E+04,2.58E+00,6.023,0,35.5015,0.9,6.692197997,2.917061478
1.06E+02,1.15E+05,0.00E+00,2.17E+04,2.33E+00,6.016,0,31.9634,0.9,6.684421124,2.913671618
1.07E+02,9.64E+04,0.00E+00,2.18E+04,2.10E+00,6.0466,0,26.7717,0.9,6.718442923,2.928501376
1.07E+02,7.78E+04,0.00E+00,2.17E+04,1.90E+00,6.0152,0,21.5999,0.9,6.683591935,2.913310182
1.08E+02,6.21E+04,0.00E+00,2.17E+04,1.80E+00,6.028,0,17.2407,0.9,6.69777257,2.919491378
1.08E+02,4.78E+04,0.00E+00,2.17E+04,1.80E+00,6.0327,0,13.2762,0.9,6.70303715,2.921786155
1.09E+02,2.36E+04,0.00E+00,2.17E+04,1.78E+00,6.0252,0,6.5488,0.9,6.694662665,2.918135802
1.09E+02,3.03E+04,0.00E+00,2.17E+04,1.73E+00,6.0196,0,8.4216,0.9,6.68843334,2.915420502
1.10E+02,5.65E+04,0.00E+00,2.17E+04,1.88E+00,6.0295,0,15.6919,0.9,6.69947864,2.920235037
1.10E+02,7.40E+04,0.00E+00,2.17E+04,2.23E+00,6.0376,0,20.5577,0.9,6.708414021,2.924129879
1.11E+02,8.91E+04,0.00E+00,2.18E+04,2.35E+00,6.0519,0,24.7414,0.9,6.724350433,2.9310764
