 TIME                                   ,TotElec_30                              ,P_from_grid                             ,P_to_grid                               ,label                                   ,active_load_kW,P_from_grid_kW,P_to_grid_kW,PF,apparent_power,reactive_power
2.51E+03,1.21E+05,0.00E+00,1.75E+05,0.00E+00,33.6709,0,48.5356,0.9,37.41209505,16.30755416
2.51E+03,1.21E+05,0.00E+00,1.84E+05,0.00E+00,33.6589,0,51.1842,0.9,37.39872362,16.30172569
2.51E+03,1.21E+05,0.00E+00,1.74E+05,0.00E+00,33.6461,0,48.3349,0.9,37.38454411,16.29554498
2.51E+03,1.21E+05,0.00E+00,1.51E+05,0.00E+00,33.6338,0,41.8765,0.9,37.37087982,16.28958886
2.51E+03,1.21E+05,0.00E+00,1.33E+05,0.00E+00,33.6228,0,36.8272,0.9,37.35863524,16.28425157
2.51E+03,1.21E+05,0.00E+00,1.18E+05,0.00E+00,33.613,0,32.6851,0.9,37.34776129,16.27951172
2.51E+03,1.21E+05,0.00E+00,9.66E+04,0.00E+00,33.6045,0,26.8386,0.9,37.33832489,16.27539849
2.51E+03,1.21E+05,0.00E+00,6.51E+04,0.00E+00,33.5975,0,18.0788,0.9,37.33058151,16.27202323
2.51E+03,1.21E+05,0.00E+00,3.31E+04,0.00E+00,33.5924,0,9.2017,0.9,37.32485469,16.26952697
2.51E+03,1.21E+05,1.78E+03,0.00E+00,0.00E+00,33.5891,0.4936,0,0.9,37.32118127,16.26792576
2.51E+03,1.21E+05,3.26E+04,0.00E+00,0.00E+00,33.5879,9.0534,0,0.9,37.31993324,16.26738176
2.51E+03,1.21E+05,6.79E+04,0.00E+00,0.00E+00,33.5646,18.8508,0,0.9,37.29400891,16.2560816
2.52E+03,1.21E+05,8.96E+04,0.00E+00,0.00E+00,33.5648,24.876,0,0.9,37.29426801,16.25619454
2.52E+03,1.21E+05,9.22E+04,0.00E+00,0.00E+00,33.5651,25.6245,0,0.9,37.29452556,16.25630681
2.52E+03,1.21E+05,9.22E+04,0.00E+00,0.00E+00,33.5653,25.618,0,0.9,37.29478551,16.25642012
2.52E+03,1.21E+05,9.33E+04,0.00E+00,0.00E+00,33.5655,25.9173,0,0.9,37.29504885,16.2565349
2.52E+03,1.21E+05,9.57E+04,0.00E+00,0.00E+00,33.5658,26.5823,0,0.9,37.29531529,16.25665104
2.52E+03,1.21E+05,1.00E+05,0.00E+00,0.00E+00,33.566,27.7853,0,0.9,37.29558499,16.2567686
2.52E+03,1.21E+05,1.06E+05,0.00E+00,0.00E+00,33.5663,29.5282,0,0.9,37.29585828,16.25688773
2.52E+03,1.21E+05,1.08E+05,0.00E+00,0.00E+00,33.5665,29.9009,0,0.9,37.29613506,16.25700837
2.52E+03,1.21E+05,1.05E+05,0.00E+00,0.00E+00,33.5668,29.1847,0,0.9,37.29641504,16.25713041
2.52E+03,1.21E+05,1.06E+05,0.00E+00,0.00E+00,33.567,29.3835,0,0.9,37.29669812,16.25725381
2.52E+03,1.21E+05,1.09E+05,0.00E+00,0.00E+00,33.5673,30.3262,0,0.9,37.29698436,16.25737857
2.52E+03,1.21E+05,1.16E+05,0.00E+00,0.00E+00,33.5675,32.1568,0,0.9,37.29727422,16.25750492
2.52E+03,1.21E+05,1.20E+05,0.00E+00,0.00E+00,33.5678,33.3259,0,0.9,37.2975684,16.25763315
2.52E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.5681,33.5032,0,0.9,37.29786735,16.25776346
2.52E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.5684,33.518,0,0.9,37.29817143,16.25789601
2.52E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.5686,33.489,0,0.9,37.29848079,16.25803085
2.52E+03,1.21E+05,1.20E+05,0.00E+00,0.00E+00,33.5689,33.3086,0,0.9,37.29879545,16.25816801
2.52E+03,1.21E+05,1.19E+05,0.00E+00,0.00E+00,33.5692,33.1555,0,0.9,37.29911457,16.25830711
2.52E+03,1.21E+05,1.20E+05,0.00E+00,0.00E+00,33.5695,33.3258,0,0.9,37.2994369,16.25844761
2.52E+03,1.21E+05,1.20E+05,0.00E+00,0.00E+00,33.5698,33.449,0,0.9,37.29976208,16.25858935
2.53E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.5701,33.496,0,0.9,37.30009017,16.25873236
2.53E+03,2.41E+05,2.41E+05,0.00E+00,0.00E+00,66.8728,66.8162,0,0.9,74.3031214,32.38797974
2.53E+03,2.66E+05,2.66E+05,0.00E+00,0.00E+00,73.9948,73.9265,0,0.9,82.21642428,35.8373085
2.53E+03,4.98E+05,4.89E+05,0.00E+00,0.00E+00,138.2555,135.6964,0,0.9,153.6172155,66.96019185
2.53E+03,5.10E+05,4.82E+05,0.00E+00,0.00E+00,141.7363,133.96,0,0.9,157.4848139,68.6460389
2.53E+03,1.18E+06,1.04E+06,0.00E+00,0.00E+00,327.6876,289.7084,0,0.9,364.0973643,158.7063617
2.53E+03,1.18E+06,8.71E+05,0.00E+00,0.00E+00,328.9366,242.0763,0,0.9,365.4850765,159.3112514
2.53E+03,1.32E+06,9.28E+05,0.00E+00,0.00E+00,365.4405,257.7238,0,0.9,406.0449676,176.990898
2.53E+03,1.33E+06,9.01E+05,0.00E+00,0.00E+00,368.1687,250.3106,0,0.9,409.0763297,178.3122382
2.53E+03,1.35E+06,8.64E+05,0.00E+00,0.00E+00,375.0394,240.0751,0,0.9,416.7103894,181.6398476
2.53E+03,1.36E+06,8.24E+05,0.00E+00,0.00E+00,376.6505,228.9868,0,0.9,418.5005286,182.4201512
2.53E+03,1.36E+06,7.99E+05,0.00E+00,0.00E+00,377.5088,221.8138,0,0.9,419.4542177,182.8358546
2.53E+03,1.37E+06,7.65E+05,0.00E+00,0.00E+00,379.7541,212.4721,0,0.9,421.9489498,183.9232832
2.53E+03,1.34E+06,6.86E+05,0.00E+00,0.00E+00,373.5158,190.5352,0,0.9,415.0175549,180.9019582
2.53E+03,1.34E+06,6.80E+05,0.00E+00,0.00E+00,373.169,188.781,0,0.9,414.6322077,180.7339892
2.53E+03,1.34E+06,6.97E+05,0.00E+00,0.00E+00,373.5581,193.5553,0,0.9,415.0645718,180.9224523
2.53E+03,1.36E+06,7.21E+05,0.00E+00,0.00E+00,376.6221,200.1955,0,0.9,418.4690548,182.4064321
2.53E+03,1.39E+06,7.87E+05,0.00E+00,0.00E+00,385.2801,218.7373,0,0.9,428.0890422,186.5996874
2.53E+03,1.40E+06,8.09E+05,0.00E+00,0.00E+00,389.5487,224.8137,0,0.9,432.8318478,188.6670284
2.53E+03,1.41E+06,7.85E+05,0.00E+00,0.00E+00,391.4344,217.9987,0,0.9,434.9271324,189.5803418
2.54E+03,1.42E+06,7.87E+05,0.00E+00,0.00E+00,393.4093,218.6958,0,0.9,437.1214144,190.5368072
2.54E+03,1.41E+06,7.82E+05,0.00E+00,0.00E+00,391.0589,217.2102,0,0.9,434.5098739,189.398463
2.54E+03,1.41E+06,8.23E+05,0.00E+00,0.00E+00,392.8441,228.5272,0,0.9,436.4934841,190.2630987
2.54E+03,1.39E+06,8.74E+05,0.00E+00,0.00E+00,387.3849,242.9051,0,0.9,430.4277078,187.6190881
2.54E+03,1.40E+06,9.54E+05,0.00E+00,0.00E+00,387.969,264.8857,0,0.9,431.0766145,187.90194
2.54E+03,1.31E+06,9.24E+05,0.00E+00,0.00E+00,363.4568,256.5529,0,0.9,403.8409082,176.0301708
2.54E+03,1.31E+06,1.07E+06,0.00E+00,0.00E+00,362.5357,298.492,0,0.9,402.8174935,175.5840747
2.54E+03,1.07E+06,1.02E+06,0.00E+00,0.00E+00,296.7607,283.2649,0,0.9,329.7340806,143.7277536
2.54E+03,1.06E+06,1.06E+06,0.00E+00,0.00E+00,295.4754,294.5028,0,0.9,328.3059646,143.1052522
2.54E+03,5.00E+05,4.97E+05,0.00E+00,0.00E+00,138.8179,138.0777,0,0.9,154.2421431,67.23259146
2.54E+03,4.70E+05,4.68E+05,0.00E+00,0.00E+00,130.5042,130.0642,0,0.9,145.0046975,63.20608228
2.54E+03,2.91E+05,2.90E+05,0.00E+00,0.00E+00,80.9345,80.6781,0,0.9,89.92723017,39.19837086
2.54E+03,2.91E+05,2.91E+05,0.00E+00,0.00E+00,80.9355,80.7459,0,0.9,89.92830522,39.19883946
2.54E+03,1.54E+05,1.53E+05,0.00E+00,0.00E+00,42.7307,42.457,0,0.9,47.47860217,20.69544288
2.54E+03,1.54E+05,1.52E+05,0.00E+00,0.00E+00,42.7309,42.2215,0,0.9,47.4787715,20.69551669
2.54E+03,1.21E+05,1.20E+05,0.00E+00,0.00E+00,33.7311,33.2883,0,0.9,37.47894604,16.33669383
2.54E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7312,33.6031,0,0.9,37.47912622,16.33677237
2.54E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7314,33.6436,0,0.9,37.47931199,16.33685334
2.54E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7316,33.6611,0,0.9,37.47950289,16.33693655
2.54E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7317,33.6583,0,0.9,37.47969799,16.3370216
2.55E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7319,33.6352,0,0.9,37.47989593,16.33710788
2.55E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7321,33.6266,0,0.9,37.48009605,16.33719511
2.55E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7323,33.6325,0,0.9,37.48029834,16.33728329
2.55E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7325,33.6181,0,0.9,37.48050282,16.33737242
2.55E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7326,33.5408,0,0.9,37.48070949,16.3374625
2.55E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7328,33.5239,0,0.9,37.48091768,16.33755325
2.55E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.733,33.6098,0,0.9,37.48112606,16.33764408
2.55E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7332,33.6187,0,0.9,37.48133421,16.33773481
2.55E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7334,33.6072,0,0.9,37.48154261,16.33782565
2.55E+03,3.22E+05,3.22E+05,0.00E+00,0.00E+00,89.4346,89.3084,0,0.9,99.37180438,43.31516531
2.55E+03,3.35E+05,3.34E+05,0.00E+00,0.00E+00,92.974,92.8593,0,0.9,103.3044101,45.0293484
2.55E+03,5.43E+05,5.35E+05,0.00E+00,0.00E+00,150.829,148.7234,0,0.9,167.5877542,73.04980849
2.55E+03,5.44E+05,5.21E+05,0.00E+00,0.00E+00,151.0726,144.7772,0,0.9,167.8584483,73.1678013
2.55E+03,1.23E+06,1.11E+06,0.00E+00,0.00E+00,341.1814,308.6233,0,0.9,379.0904504,165.2416964
2.55E+03,1.22E+06,9.77E+05,0.00E+00,0.00E+00,339.237,271.2754,0,0.9,376.9300231,164.299988
2.55E+03,1.35E+06,1.04E+06,0.00E+00,0.00E+00,376.3688,289.4648,0,0.9,418.1875494,182.2837267
2.55E+03,1.35E+06,9.90E+05,0.00E+00,0.00E+00,375.9626,275.0928,0,0.9,417.7362594,182.087014
2.55E+03,1.38E+06,9.80E+05,0.00E+00,0.00E+00,383.6902,272.3029,0,0.9,426.3224396,185.8296432
2.55E+03,1.39E+06,9.39E+05,0.00E+00,0.00E+00,386.0506,260.7908,0,0.9,428.9451611,186.9728609
2.55E+03,1.39E+06,8.81E+05,0.00E+00,0.00E+00,387.0532,244.829,0,0.9,430.059084,187.4584087
2.56E+03,1.40E+06,8.46E+05,0.00E+00,0.00E+00,389.1163,235.009,0,0.9,432.3514224,188.4576158
2.56E+03,1.38E+06,7.78E+05,0.00E+00,0.00E+00,382.7959,216.246,0,0.9,425.3287423,185.3965006
2.56E+03,1.38E+06,7.77E+05,0.00E+00,0.00E+00,383.2413,215.7539,0,0.9,425.8236913,185.6122438
2.56E+03,1.38E+06,8.11E+05,0.00E+00,0.00E+00,383.1449,225.1901,0,0.9,425.7165976,185.5655628
2.56E+03,1.39E+06,8.50E+05,0.00E+00,0.00E+00,386.4999,236.0431,0,0.9,429.444339,187.1904476
2.56E+03,1.42E+06,9.25E+05,0.00E+00,0.00E+00,395.6722,256.8875,0,0.9,439.6357873,191.6327969
2.56E+03,1.44E+06,9.62E+05,0.00E+00,0.00E+00,399.4067,267.2531,0,0.9,443.7852254,193.441495
2.56E+03,1.45E+06,9.61E+05,0.00E+00,0.00E+00,401.4379,266.9355,0,0.9,446.042137,194.42526
2.56E+03,1.45E+06,1.01E+06,0.00E+00,0.00E+00,403.0419,281.5705,0,0.9,447.824316,195.2020938
2.56E+03,1.44E+06,1.09E+06,0.00E+00,0.00E+00,400.8564,301.8789,0,0.9,445.3960106,194.14362
2.56E+03,1.45E+06,1.20E+06,0.00E+00,0.00E+00,401.9919,333.5245,0,0.9,446.6577174,194.6935852
2.56E+03,1.43E+06,1.35E+06,0.00E+00,0.00E+00,395.9783,373.6455,0,0.9,439.975909,191.7810525
2.56E+03,1.42E+06,1.39E+06,0.00E+00,0.00E+00,394.7651,385.0005,0,0.9,438.6279315,191.1934827
2.56E+03,1.33E+06,1.29E+06,0.00E+00,0.00E+00,370.1163,359.6552,0,0.9,411.2403686,179.2555208
2.56E+03,1.32E+06,1.30E+06,0.00E+00,0.00E+00,367.9209,359.7963,0,0.9,408.801011,178.1922295
2.56E+03,1.09E+06,1.08E+06,0.00E+00,0.00E+00,301.5747,299.0346,0,0.9,335.0830345,146.0593085
2.56E+03,1.07E+06,1.07E+06,0.00E+00,0.00E+00,298.2642,298.2566,0,0.9,331.4047024,144.4559607
2.56E+03,4.98E+05,4.98E+05,0.00E+00,0.00E+00,138.3995,138.3841,0,0.9,153.777171,67.02991482
2.56E+03,4.70E+05,4.70E+05,0.00E+00,0.00E+00,130.4795,130.4449,0,0.9,144.977168,63.19408245
2.56E+03,2.92E+05,2.91E+05,0.00E+00,0.00E+00,81.0096,80.9653,0,0.9,90.01062,39.23471964
2.57E+03,2.92E+05,2.91E+05,0.00E+00,0.00E+00,81.0101,80.9659,0,0.9,90.01125616,39.23499694
2.57E+03,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7493,42.6953,0,0.9,47.49917917,20.70441219
2.57E+03,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7494,42.6674,0,0.9,47.49932091,20.70447397
2.57E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7495,33.6819,0,0.9,37.49946875,16.34563947
2.57E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7497,33.7245,0,0.9,37.49962223,16.34570637
2.57E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7498,33.7498,0,0.9,37.49978107,16.34577561
2.57E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.75,33.75,0,0.9,37.49994526,16.34584718
2.57E+03,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7501,33.7501,0,0.9,37.50011499,16.34592116
2.57E+03,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7503,33.7503,0,0.9,37.50029068,16.34599774
2.57E+03,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7504,33.7504,0,0.9,37.50047229,16.34607691
2.57E+03,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7506,33.7506,0,0.9,37.50065935,16.34615844
2.57E+03,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7508,33.7508,0,0.9,37.50085161,16.34624225
2.57E+03,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7509,33.7509,0,0.9,37.50104905,16.34632831
2.57E+03,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7511,33.7511,0,0.9,37.50125097,16.34641632
2.57E+03,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7513,33.7513,0,0.9,37.50143363,16.34649594
2.57E+03,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7514,33.7514,0,0.9,37.50160866,16.34657224
2.57E+03,1.22E+05,1.22E+05,0.00E+00,0.00E+00,33.7516,33.7516,0,0.9,37.50178658,16.34664979
2.57E+03,2.95E+05,2.95E+05,0.00E+00,0.00E+00,81.8535,81.8535,0,0.9,90.94838178,39.64348053
2.57E+03,3.02E+05,3.02E+05,0.00E+00,0.00E+00,83.8799,83.8799,0,0.9,93.19989042,40.62489039
2.57E+03,5.12E+05,5.03E+05,0.00E+00,0.00E+00,142.1443,139.657,0,0.9,157.9381034,68.84362322
2.58E+03,5.14E+05,4.86E+05,0.00E+00,0.00E+00,142.7782,135.0667,0,0.9,158.6424074,69.15062221
2.58E+03,1.16E+06,1.04E+06,0.00E+00,0.00E+00,323.5035,290.1772,0,0.9,359.44838,156.6799164
2.58E+03,1.17E+06,9.10E+05,0.00E+00,0.00E+00,324.9743,252.7008,0,0.9,361.0825761,157.3922459
2.58E+03,1.30E+06,9.24E+05,0.00E+00,0.00E+00,362.354,256.5447,0,0.9,402.6155862,175.4960653
2.58E+03,1.32E+06,8.17E+05,0.00E+00,0.00E+00,367.1597,227.0665,0,0.9,407.9552601,177.8235752
2.58E+03,1.33E+06,6.92E+05,0.00E+00,0.00E+00,369.7463,192.3098,0,0.9,410.8292005,179.0762968
2.58E+03,1.34E+06,6.48E+05,0.00E+00,0.00E+00,371.5628,180.0974,0,0.9,412.8475878,179.9560914
2.58E+03,1.34E+06,6.83E+05,0.00E+00,0.00E+00,371.6855,189.6264,0,0.9,412.983844,180.0154841
2.58E+03,1.35E+06,6.69E+05,0.00E+00,0.00E+00,374.5991,185.8984,0,0.9,416.2211862,181.4266089
2.58E+03,1.32E+06,6.44E+05,0.00E+00,0.00E+00,367.8506,178.9931,0,0.9,408.7228888,178.1581768
2.58E+03,1.32E+06,6.64E+05,0.00E+00,0.00E+00,365.6598,184.3963,0,0.9,406.2886247,177.0971057
2.58E+03,1.31E+06,6.22E+05,0.00E+00,0.00E+00,364.8384,172.8014,0,0.9,405.37596,176.6992844
2.58E+03,1.32E+06,6.25E+05,0.00E+00,0.00E+00,366.5963,173.6767,0,0.9,407.3292351,177.5506973
2.58E+03,1.36E+06,7.27E+05,0.00E+00,0.00E+00,376.4623,201.9507,0,0.9,418.2914571,182.3290191
2.58E+03,1.38E+06,8.05E+05,0.00E+00,0.00E+00,383.658,223.5124,0,0.9,426.2866227,185.814031
2.58E+03,1.40E+06,8.42E+05,0.00E+00,0.00E+00,388.3486,233.9063,0,0.9,431.4984134,188.0857978
2.58E+03,1.41E+06,9.28E+05,0.00E+00,0.00E+00,391.6722,257.6667,0,0.9,435.1913455,189.6955096
2.58E+03,1.41E+06,1.03E+06,0.00E+00,0.00E+00,390.6876,286.1512,0,0.9,434.0972922,189.2186229
2.58E+03,1.41E+06,1.12E+06,0.00E+00,0.00E+00,391.8438,310.8904,0,0.9,435.3819581,189.7785957
2.58E+03,1.39E+06,1.17E+06,0.00E+00,0.00E+00,386.7002,324.6173,0,0.9,429.666941,187.2874775
2.59E+03,1.39E+06,1.24E+06,0.00E+00,0.00E+00,385.9448,344.0098,0,0.9,428.8275415,186.9215918
2.59E+03,1.30E+06,1.24E+06,0.00E+00,0.00E+00,361.8147,345.6639,0,0.9,402.0163069,175.2348456
2.59E+03,1.29E+06,1.28E+06,0.00E+00,0.00E+00,359.5913,355.7243,0,0.9,399.5459277,174.1580322
2.59E+03,1.06E+06,1.05E+06,0.00E+00,0.00E+00,293.8402,290.6645,0,0.9,326.4891396,142.3133166
2.59E+03,1.05E+06,1.05E+06,0.00E+00,0.00E+00,291.2297,290.8203,0,0.9,323.5885359,141.0489727
2.59E+03,4.97E+05,4.96E+05,0.00E+00,0.00E+00,137.9352,137.807,0,0.9,153.2613076,66.80505519
2.59E+03,4.69E+05,4.69E+05,0.00E+00,0.00E+00,130.3915,130.3375,0,0.9,144.8794609,63.15149289
2.59E+03,2.92E+05,2.91E+05,0.00E+00,0.00E+00,81.0005,80.9696,0,0.9,90.00059827,39.23035127
2.59E+03,2.92E+05,2.91E+05,0.00E+00,0.00E+00,81.0012,80.9665,0,0.9,90.00138604,39.23069465
2.59E+03,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7471,42.7142,0,0.9,47.49675163,20.70335405
2.59E+03,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7472,42.7221,0,0.9,47.49691372,20.7034247
2.59E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7474,33.7357,0,0.9,37.49707835,16.34459752
2.59E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7475,33.7475,0,0.9,37.49724551,16.34467038
2.59E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7477,33.7477,0,0.9,37.4974152,16.34474435
2.59E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7478,33.7478,0,0.9,37.49758742,16.34481942
2.59E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.748,33.748,0,0.9,37.49776217,16.34489559
2.59E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7481,33.7481,0,0.9,37.49793943,16.34497286
2.59E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7483,33.7483,0,0.9,37.49811899,16.34505112
2.59E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7485,33.7485,0,0.9,37.4983004,16.3451302
2.59E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7486,33.7486,0,0.9,37.49848343,16.34520998
2.60E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7488,33.7488,0,0.9,37.4986681,16.34529048
2.60E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.749,33.747,0,0.9,37.49885397,16.3453715
2.60E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7491,33.7394,0,0.9,37.49904016,16.34545265
2.60E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7493,33.7357,0,0.9,37.49922646,16.34553386
2.60E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7495,33.7358,0,0.9,37.49941334,16.34561532
2.60E+03,3.12E+05,3.12E+05,0.00E+00,0.00E+00,86.7171,86.6859,0,0.9,96.35228169,41.99898589
2.60E+03,3.23E+05,3.22E+05,0.00E+00,0.00E+00,89.6405,89.5694,0,0.9,99.60058167,43.41488702
2.60E+03,5.32E+05,5.29E+05,0.00E+00,0.00E+00,147.8376,146.8242,0,0.9,164.2640137,71.60102357
2.60E+03,5.33E+05,5.23E+05,0.00E+00,0.00E+00,148.1261,145.1949,0,0.9,164.5845979,71.740763
2.60E+03,1.19E+06,1.14E+06,0.00E+00,0.00E+00,329.4037,316.6025,0,0.9,366.0041258,159.5374997
2.60E+03,1.19E+06,1.10E+06,0.00E+00,0.00E+00,329.8604,305.5895,0,0.9,366.5116018,159.7587034
2.60E+03,1.32E+06,1.21E+06,0.00E+00,0.00E+00,366.4023,335.9587,0,0.9,407.1136118,177.4567093
2.60E+03,1.33E+06,1.18E+06,0.00E+00,0.00E+00,368.8544,329.0086,0,0.9,409.8382032,178.6443311
2.60E+03,1.35E+06,1.17E+06,0.00E+00,0.00E+00,375.8018,324.9228,0,0.9,417.5575726,182.0091262
2.60E+03,1.36E+06,1.14E+06,0.00E+00,0.00E+00,377.1308,316.1603,0,0.9,419.0342058,182.6527757
2.60E+03,1.36E+06,1.10E+06,0.00E+00,0.00E+00,377.256,304.8476,0,0.9,419.1732796,182.7133966
2.60E+03,1.36E+06,1.08E+06,0.00E+00,0.00E+00,378.8977,299.7879,0,0.9,420.9974358,183.5085278
2.60E+03,1.33E+06,1.04E+06,0.00E+00,0.00E+00,368.5,287.5338,0,0.9,409.444494,178.4727172
2.60E+03,1.33E+06,1.03E+06,0.00E+00,0.00E+00,369.0546,284.8155,0,0.9,410.0607219,178.7413248
2.60E+03,1.33E+06,1.01E+06,0.00E+00,0.00E+00,369.0865,280.6649,0,0.9,410.0960647,178.7567303
2.61E+03,1.33E+06,1.01E+06,0.00E+00,0.00E+00,370.1565,280.7626,0,0.9,411.2850029,179.2749764
2.61E+03,1.36E+06,1.04E+06,0.00E+00,0.00E+00,377.5837,288.6254,0,0.9,419.5374021,182.8721139
2.61E+03,1.37E+06,1.06E+06,0.00E+00,0.00E+00,379.6199,294.4055,0,0.9,421.7999434,183.8583328
2.61E+03,1.37E+06,1.09E+06,0.00E+00,0.00E+00,380.0783,303.1692,0,0.9,422.3092694,184.0803428
2.61E+03,1.37E+06,1.13E+06,0.00E+00,0.00E+00,380.9952,312.9242,0,0.9,423.3280188,184.5244054
2.61E+03,1.37E+06,1.16E+06,0.00E+00,0.00E+00,379.2912,321.9953,0,0.9,421.4346695,183.6991136
2.61E+03,1.37E+06,1.20E+06,0.00E+00,0.00E+00,379.9021,333.0561,0,0.9,422.113423,183.9949753
2.61E+03,1.35E+06,1.21E+06,0.00E+00,0.00E+00,374.2276,336.9665,0,0.9,415.8084518,181.2467021
2.61E+03,1.35E+06,1.24E+06,0.00E+00,0.00E+00,374.6427,345.4463,0,0.9,416.2697019,181.4477564
2.61E+03,1.26E+06,1.18E+06,0.00E+00,0.00E+00,350.0623,329.1133,0,0.9,388.9581214,169.5429144
2.61E+03,1.25E+06,1.21E+06,0.00E+00,0.00E+00,348.4837,335.4836,0,0.9,387.2041385,168.778371
2.61E+03,1.02E+06,9.98E+05,0.00E+00,0.00E+00,282.832,277.3344,0,0.9,314.2577743,136.981788
2.61E+03,1.01E+06,1.01E+06,0.00E+00,0.00E+00,281.4382,280.3153,0,0.9,312.7091425,136.3067551
2.61E+03,4.93E+05,4.90E+05,0.00E+00,0.00E+00,136.9868,136.2201,0,0.9,152.207609,66.34575861
2.61E+03,4.69E+05,4.68E+05,0.00E+00,0.00E+00,130.1788,129.9535,0,0.9,144.6431412,63.04848353
2.61E+03,2.92E+05,2.91E+05,0.00E+00,0.00E+00,81.0142,80.9145,0,0.9,90.01576492,39.23696226
2.61E+03,2.92E+05,2.91E+05,0.00E+00,0.00E+00,81.0148,80.9325,0,0.9,90.01643677,39.23725511
2.61E+03,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7504,42.6797,0,0.9,47.50048267,20.70498037
2.61E+03,1.54E+05,1.54E+05,0.00E+00,0.00E+00,42.7506,42.6856,0,0.9,47.50064286,20.7050502
2.61E+03,1.22E+05,1.21E+05,0.00E+00,0.00E+00,33.7507,33.6964,0,0.9,37.50080399,16.34622149
2.62E+03,1.22E+05,1.21E+05,0.00E+00,0.00E+00,33.7509,33.7082,0,0.9,37.50096606,16.34629214
2.62E+03,1.22E+05,1.21E+05,0.00E+00,0.00E+00,33.751,33.7083,0,0.9,37.50112933,16.3463633
2.62E+03,1.22E+05,1.21E+05,0.00E+00,0.00E+00,33.7512,33.6968,0,0.9,37.50127802,16.34642811
2.62E+03,1.22E+05,1.21E+05,0.00E+00,0.00E+00,33.7513,33.692,0,0.9,37.50142176,16.34649077
2.62E+03,1.22E+05,1.21E+05,0.00E+00,0.00E+00,33.7514,33.697,0,0.9,37.5015672,16.34655416
2.62E+03,1.22E+05,1.21E+05,0.00E+00,0.00E+00,33.7515,33.7088,0,0.9,37.50171404,16.34661817
2.62E+03,1.22E+05,1.21E+05,0.00E+00,0.00E+00,33.7517,33.7283,0,0.9,37.501862,16.34668266
2.62E+03,1.22E+05,1.21E+05,0.00E+00,0.00E+00,33.7518,33.7304,0,0.9,37.502011,16.34674761
2.62E+03,1.22E+05,1.21E+05,0.00E+00,0.00E+00,33.7519,33.715,0,0.9,37.50216108,16.34681303
