0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622.4007149,612.4138415,629.1914593,628.5340592,628.3556263,630.2265528,1137.778085,1137.113155,1139.388568,1144.046424,1138.521193,1140.740277,1133.785953,1131.473393,1133.816783,1142.115805,1146.200739,1132.541186,1137.851767,1123.068324,1131.914531,1138.065093,1135.012408,1137.450481,1124.050279,1133.37628,1124.705366,1143.797903,1131.727858,1127.647774,1135.015208,1128.496142,1123.340339,1127.802125,1144.102328,1137.59575,1131.110295,1144.495189,1132.707821,1124.553915
845.8930182,832.078887,854.0190389,844.4479721,838.0076581,842.4663406,1526.336911,1531.766171,1534.585672,1526.606526,1552.07801,1533.926849,1530.886892,1525.50676,1541.470123,1539.098147,1551.697813,1528.5958,1534.460313,1515.75701,1535.036729,1536.761708,1537.721879,1534.229867,1524.951754,1541.656517,1529.511378,1551.62519,1545.948094,1520.860672,1535.628336,1519.776901,1523.413923,1525.034299,1533.008131,1524.789029,1524.664726,1538.21483,1525.971702,1535.130618
1460.992263,1471.754102,1465.656819,1472.829164,1467.129706,1480.240467,2674.323549,2652.183739,2674.930292,2643.374105,2670.65361,2668.301516,2666.583111,2651.147898,2660.287946,2650.641974,2668.563432,2670.258528,2668.168698,2639.222178,2641.471488,2656.191899,2672.205539,2658.71326,2673.984079,2664.169879,2668.282777,2671.227128,2665.875621,2667.720274,2668.918718,2650.180357,2666.770118,2656.834061,2675.238571,2666.678179,2649.525649,2663.469701,2654.981401,2655.779418
1939.849253,1934.293579,1952.177839,1939.190318,1942.976454,1946.200306,3542.969801,3538.906756,3562.26489,3529.220319,3541.461081,3540.847333,3531.426094,3532.007458,3534.603957,3524.052113,3530.315667,3543.956458,3545.231011,3517.746658,3565.130805,3564.330291,3555.928628,3535.575188,3530.040842,3545.801737,3532.748298,3541.191132,3535.029534,3549.458313,3538.67296,3529.359993,3541.160964,3546.025847,3559.185922,3543.643085,3530.985384,3541.779122,3531.050009,3539.86021
2384.771831,2359.258922,2369.212663,2406.03009,2377.916186,2386.128256,4327.613374,4298.980499,4304.908007,4308.188158,4343.433178,4325.939886,4299.651413,4316.055543,4347.655844,4314.825667,4341.005319,4330.474168,4321.542256,4300.776535,4313.601474,4336.666745,4288.335739,4346.137392,4322.693464,4299.408639,4299.196877,4339.249243,4318.782962,4332.493932,4341.869654,4314.492253,4304.717171,4329.141743,4357.699172,4330.810882,4345.029309,4353.739012,4300.512154,4317.634105
2202.826397,2188.095919,2198.528994,2198.261651,2201.646643,2211.568344,4007.790116,3963.278319,3999.260942,3991.404519,3991.842381,4010.841954,3995.668606,3974.617773,3965.931718,4008.974881,3969.43072,4015.094267,4006.901364,3973.921559,3964.31225,3975.213978,3993.072377,3993.598217,3969.165634,3984.706988,3990.662227,3993.843406,3980.22298,3982.715424,4011.62779,3994.088189,3974.605307,3999.938059,3980.090492,3989.573648,3975.556932,3999.48457,3975.881105,3983.998065
2218.879981,2220.061206,2216.157318,2241.421614,2225.539039,2246.798281,4058.019486,4033.925411,4046.179091,4063.597071,4053.07198,4049.806378,4064.201793,4033.94153,4042.443921,4043.819042,4035.807348,4023.279507,4040.283072,4040.449598,4068.033099,4031.33099,4033.626091,4032.60511,4059.920621,4034.228153,4039.807664,4039.72166,4035.941349,4054.977538,4025.827401,4032.884344,4035.769977,4024.391144,4040.37584,4037.707846,4036.472582,4061.094495,4053.263116,4038.064448
2421.708917,2416.786945,2408.36375,2423.553801,2403.516971,2447.446804,4393.40527,4400.822436,4400.814756,4423.471929,4403.904888,4372.169188,4399.123718,4396.526421,4377.800784,4402.310369,4391.557292,4392.533536,4411.138172,4381.114642,4398.797777,4373.785226,4421.329824,4379.091122,4384.628295,4417.726399,4399.230022,4400.814692,4389.460618,4404.99381,4386.257376,4409.798938,4403.364452,4401.862458,4360.984859,4383.791988,4413.757579,4394.352602,4388.674232,4369.73391
2242.898317,2253.516811,2264.871008,2247.986516,2250.115939,2261.806777,4087.837602,4093.820403,4111.100066,4106.205508,4102.294782,4112.121854,4097.175739,4073.64723,4093.702335,4091.611095,4099.606976,4087.571614,4109.788359,4084.941041,4113.971696,4085.329802,4091.179754,4105.37577,4097.812491,4104.36769,4113.941937,4102.4213,4138.240571,4095.917321,4099.924057,4106.425786,4073.998802,4086.72392,4101.875989,4109.700781,4108.465433,4116.012781,4084.314089,4118.181591
1965.380938,1953.676973,1974.733032,1974.561158,1962.205722,1989.891044,3570.580479,3582.453573,3570.112969,3578.427837,3592.813711,3582.176817,3568.965515,3551.305077,3583.368598,3577.371393,3581.000752,3548.877448,3593.437509,3574.172956,3572.732394,3594.150239,3574.941479,3563.830715,3563.823751,3574.189467,3561.13029,3583.810488,3581.151959,3570.995857,3571.809707,3557.579847,3588.402187,3565.222932,3593.0412,3573.252143,3536.26511,3555.149798,3548.36232,3583.876575
1680.211857,1680.308095,1709.157931,1699.70559,1690.817938,1687.284683,3070.493508,3062.485211,3085.332144,3068.51782,3091.549331,3077.540645,3063.339527,3078.107736,3058.192198,3090.90916,3081.48261,3080.563123,3069.311488,3057.947258,3071.696621,3087.422833,3088.725714,3071.640154,3068.051252,3076.216972,3084.284938,3077.995375,3078.278728,3079.808789,3082.642224,3076.713944,3058.533517,3062.283479,3071.712576,3086.389007,3071.08545,3071.94369,3063.460323,3064.067278
1316.690203,1288.391299,1320.214526,1317.753312,1300.596959,1323.360868,2396.003827,2384.108228,2388.809544,2384.669994,2383.354281,2381.079712,2390.722835,2371.984196,2361.820679,2390.3452,2394.927598,2393.6926,2388.676351,2363.232597,2380.559805,2382.151559,2394.104312,2366.867961,2381.489738,2367.192612,2370.802033,2388.528541,2385.558061,2377.743089,2387.217757,2373.268557,2391.415509,2365.399813,2391.077321,2381.594127,2391.658535,2390.039696,2371.66242,2375.294082
854.4710172,846.595287,873.7164715,860.9066135,856.5774481,871.3718557,1569.950855,1569.727021,1580.123066,1579.168819,1580.570933,1572.780773,1566.701747,1549.872612,1573.078832,1563.769729,1572.242734,1559.138498,1579.674594,1544.945015,1558.986762,1568.661876,1580.268074,1566.465117,1558.20353,1571.601183,1553.6922,1576.065182,1567.855542,1567.131974,1567.222852,1550.772389,1549.054968,1553.261034,1569.462481,1566.027284,1559.04417,1589.497,1563.111532,1552.812718
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133.722707,1143.440679,1150.611707,1149.803064,1142.745987,1157.508221,2094.980279,2088.394404,2091.959656,2102.580665,2099.213305,2090.255824,2085.883881,2086.232796,2072.115691,2100.701623,2076.309278,2084.345666,2082.460664,2087.572068,2093.858844,2087.852884,2084.848703,2084.389951,2097.726051,2087.362212,2097.041368,2091.372433,2089.033957,2078.936954,2082.17967,2077.529622,2086.972631,2067.65936,2092.601002,2096.49059,2092.495235,2090.162062,2097.267546,2095.737303
2167.968384,2190.69955,2174.323484,2190.434451,2183.725509,2199.522651,3969.780204,3978.085118,3967.483156,3955.356678,3956.969801,3972.192749,3985.287349,3966.128442,3975.602351,3965.212152,3975.631918,3951.118075,3977.703739,3967.803967,3967.567904,3975.906999,3993.700857,3952.067816,3945.601362,3988.128259,3967.32477,3965.799318,3966.060847,3964.551579,3971.880574,3971.923559,3954.17372,3949.17135,3978.713725,3959.830271,3971.419869,3967.71602,3955.303906,3964.824685
2882.231148,2892.686911,2873.886998,2893.007015,2878.873008,2879.211306,5250.721291,5251.16798,5247.523115,5232.893221,5294.157504,5274.410168,5224.93218,5258.804908,5270.033537,5262.850141,5241.118837,5236.123791,5253.53361,5241.032099,5268.872251,5262.56132,5243.674496,5275.053788,5233.589085,5225.331509,5218.70376,5247.553672,5248.626925,5259.520848,5248.50424,5269.690397,5275.216457,5249.467054,5274.883203,5261.239035,5240.006467,5234.691296,5238.409278,5251.736175
3968.629236,3927.437575,3980.984281,3974.405393,3954.578688,4012.989915,7202.18925,7167.735279,7219.008825,7201.055397,7254.675527,7195.512746,7176.93952,7205.029398,7246.414625,7162.337424,7191.810914,7180.178349,7203.848093,7241.96555,7198.875727,7251.478711,7194.014831,7164.460523,7214.501279,7242.033521,7200.921386,7247.754517,7220.93147,7219.800575,7223.588956,7197.650866,7230.414765,7232.422284,7217.109327,7231.48062,7178.244125,7225.262923,7191.167148,7183.981423
3813.582626,3820.884954,3803.842306,3784.739133,3792.40597,3838.828188,6959.391993,6892.140685,6917.943268,6879.839505,6905.785062,6942.021439,6961.460674,6934.990295,6907.568532,6884.173521,6929.340421,6950.821224,6935.350771,6935.738878,6932.778781,6918.361879,6926.414468,6933.166848,6911.472685,6920.709808,6924.13615,6918.720043,6885.447344,6916.694009,6945.847019,6944.609652,6921.037161,6858.022055,6954.503881,6924.717177,6919.159677,6953.62733,6906.542055,6918.917378
2146.724413,2143.483047,2146.497574,2146.897948,2131.749051,2161.414973,3882.499069,3888.723508,3877.881011,3889.036771,3914.504272,3904.000007,3890.793979,3891.164565,3918.827009,3914.010048,3874.602958,3893.647255,3886.579243,3874.166168,3892.557424,3908.45352,3900.218566,3924.494684,3884.977815,3877.487371,3904.805242,3907.602458,3905.835362,3899.959797,3908.243329,3902.787656,3883.168119,3895.47132,3915.411029,3885.54668,3886.592387,3901.737458,3917.648488,3885.990436
2121.192883,2137.547025,2115.133722,2103.047804,2119.282417,2110.587467,3844.229746,3863.38017,3854.214158,3866.155359,3865.507177,3847.876136,3833.571692,3852.547083,3846.307735,3847.585049,3863.074174,3839.480244,3845.663605,3852.756575,3861.750829,3851.606656,3848.495647,3853.038339,3861.856464,3862.619856,3862.702274,3851.624816,3857.058323,3825.213538,3830.471571,3836.017019,3853.80908,3840.060234,3845.033475,3842.119234,3858.985741,3839.905986,3840.692068,3867.172815
3024.737179,2999.325531,3017.117089,3009.175353,3021.656776,3015.00195,5504.116297,5476.707403,5485.518143,5513.359179,5485.199049,5558.601258,5487.184669,5447.149141,5506.617245,5481.141506,5512.725836,5476.473281,5488.585605,5478.141033,5502.113367,5467.21473,5518.212944,5487.954776,5513.65416,5505.276355,5485.47535,5524.99061,5459.330409,5456.505955,5451.628317,5473.1867,5519.357118,5456.391962,5475.41167,5488.029125,5525.196633,5490.595223,5483.148719,5506.662476
3149.888711,3144.27538,3144.187268,3140.710898,3119.938312,3153.187769,5670.539405,5721.821466,5724.575283,5695.083995,5682.647664,5688.725512,5732.234526,5715.119951,5714.550908,5682.997179,5677.115878,5711.360456,5721.025788,5701.045705,5725.731891,5699.299022,5729.602519,5716.151122,5718.89871,5708.895574,5734.611175,5692.34111,5702.07404,5725.912029,5724.264589,5729.118577,5686.754152,5737.337183,5702.924615,5687.884614,5703.374418,5735.932529,5681.799392,5705.989112
2385.398356,2383.295267,2401.995838,2381.930561,2402.871603,2396.485931,4347.934666,4324.644804,4342.017251,4329.103551,4329.739011,4352.394586,4343.29781,4350.371441,4342.584066,4356.661648,4345.521856,4349.616571,4334.596498,4329.449753,4336.570919,4338.341581,4369.817526,4350.015141,4363.636943,4326.443023,4362.571098,4344.179667,4344.291198,4325.353166,4335.408667,4335.131065,4346.531348,4333.55969,4340.554883,4315.982874,4345.037185,4334.725448,4327.527052,4334.512544
3339.432622,3336.089592,3325.567205,3344.412932,3315.477899,3331.553988,6046.376415,6031.729545,6054.58635,6043.607548,6044.778578,6071.851954,6060.137132,6081.041749,6061.777399,6048.838213,6065.71937,6071.837555,6056.43387,6008.473371,6064.9752,6028.358889,6118.62364,6064.317061,5995.732699,6091.035713,6086.635542,6061.842282,6096.089738,6062.876508,6074.518121,6042.995259,6075.753406,6023.16884,6053.991137,6049.833242,6090.065902,6045.553963,6066.890801,6053.899717
4329.202759,4310.307104,4315.193619,4348.060169,4288.14258,4326.141247,7862.477896,7881.889559,7837.849468,7878.57204,7848.47336,7825.976336,7804.278609,7791.893769,7846.597328,7831.043706,7809.871807,7859.613743,7819.303918,7833.413073,7804.196287,7802.16656,7799.079293,7858.439302,7823.450216,7772.312465,7855.128796,7838.4168,7816.844371,7841.463938,7853.583031,7838.850132,7770.278889,7764.028502,7857.491839,7821.140141,7846.349498,7836.354239,7831.2027,7809.953165
4203.707862,4166.926735,4196.443153,4127.873079,4156.680359,4219.074339,7551.913375,7569.288608,7587.917643,7572.490394,7580.679929,7628.759362,7578.874288,7566.363633,7572.743383,7605.71719,7574.005305,7587.609222,7564.510882,7581.617723,7578.093837,7540.416521,7562.379697,7601.251893,7560.430252,7587.23137,7568.527168,7577.10687,7571.405605,7571.812895,7566.39872,7588.104541,7589.18909,7565.426727,7569.317311,7601.078895,7564.88679,7578.56907,7612.361485,7570.883513
2320.915178,2316.326364,2323.865204,2295.083059,2286.759769,2317.545562,4177.019942,4184.800418,4177.124836,4197.202529,4200.20839,4202.783959,4189.029297,4200.822274,4191.852528,4196.867739,4212.52188,4205.385022,4177.983844,4185.600866,4203.967633,4203.838555,4190.088805,4198.166283,4185.768769,4188.396958,4182.324052,4216.247636,4174.986812,4217.946006,4155.289318,4199.442373,4176.922369,4198.200025,4205.341748,4177.78939,4192.432774,4196.867806,4193.002863,4199.348344
1273.352902,1276.493512,1289.333552,1289.690996,1277.133051,1292.088411,2345.368755,2341.854887,2351.788588,2347.223177,2343.76142,2347.516562,2338.28274,2335.257498,2323.373734,2342.795311,2357.527027,2341.630677,2328.684764,2349.142837,2338.504587,2347.882689,2344.862891,2342.669252,2338.465955,2339.885827,2335.735375,2346.362967,2332.020213,2330.643782,2350.42656,2327.475667,2337.565831,2329.910027,2336.380513,2324.514519,2339.463978,2343.742663,2344.569917,2343.641031
13.06833132,12.07892693,15.42382759,15.22030837,13.85551492,15.69860832,26.03717582,24.97508155,26.80762328,25.72519283,27.30699022,26.94180606,24.8841764,23.36200588,24.93365641,25.96284992,26.76718317,24.85954504,26.91358725,22.28708019,25.24562098,25.54127334,27.26421173,25.20390364,24.26615252,25.81617208,24.40483081,26.68253744,25.99074443,24.99280853,25.64142211,23.59632526,23.33267595,22.62433904,26.97530403,25.82932334,25.48514589,27.07040222,23.93301752,23.72391014
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.41258538,34.52287877,34.30773998,34.33213602,34.37754459,34.477508,63.02195111,62.89857767,62.75706932,62.62275183,62.98475387,62.35923412,62.17374379,62.38542749,62.71556829,62.42997784,62.73656006,62.71608564,62.44075647,62.08759077,62.40167879,61.92914843,62.82651503,62.15870214,62.39908614,62.64832387,62.53636725,62.54625985,62.37978803,62.36907404,62.64422149,62.4380873,62.57892503,62.49504817,62.53125278,62.59468836,62.69075117,62.52921387,62.33431034,61.97594755
